case_id,amount,transaction_age_days,payment_method,account_age_days,previous_orders,previous_chargebacks,previous_refunds,device_seen_before,location_consistent,velocity_24h,delivered,delivery_confirmed,delivery_age_days,customer_contacted,merchant_response_time_hours,refund_requested,dispute_type,dispute_text
CB-00430,4112.51,36,netbanking,1206,14,0,0,False,True,4,False,False,0,False,32.5,False,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing.
CB-00431,1504.81,7,upi,1071,14,0,0,True,True,1,True,True,28,False,13.1,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. The merchant claims there is delivery confirmation. They refer to the original order.
CB-00432,1347.3,19,netbanking,1116,7,1,3,True,False,3,False,False,0,False,38.8,False,UNAUTHORIZED_TRANSACTION,Customer claims the card payment was not made by them.
CB-00433,2205.41,22,wallet,623,9,1,3,True,True,2,False,False,0,False,20.5,False,ITEM_NOT_RECEIVED,Customer disputes the transaction claiming the package was not received.
CB-00434,866.35,36,upi,685,15,1,2,True,True,6,True,True,12,True,7.4,True,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing. They say they requested a refund. They report that they tried to resolve this with the seller. The seller says delivery was confirmed.
CB-00435,1702.54,17,upi,759,13,0,0,True,True,3,True,True,22,False,32.7,False,PRODUCT_NOT_AS_DESCRIBED,The buyer says the delivered product was materially different. The merchant claims there is delivery confirmation.
CB-00436,1282.06,17,card,643,11,1,0,True,True,6,True,True,33,False,9.0,False,ITEM_NOT_RECEIVED,Customer disputes the transaction claiming the package was not received.
CB-00437,1344.89,31,netbanking,1101,12,1,1,True,True,0,True,False,24,False,20.5,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. The order appears in their account history.
CB-00438,4168.13,13,netbanking,1193,17,0,2,True,True,3,True,False,34,False,23.8,False,ITEM_NOT_RECEIVED,Customer says the order never arrived. The dispute was filed after the expected delivery period.
CB-00439,3455.3,6,netbanking,945,17,0,0,False,False,4,True,True,24,True,8.2,True,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing. They report that they tried to resolve this with the seller. The customer mentions asking for their money back. The dispute was filed after the expected delivery period.
CB-00440,2451.0,12,card,455,12,1,2,False,True,0,False,False,0,False,20.1,False,UNAUTHORIZED_TRANSACTION,Buyer disputes the transaction as unauthorized.
CB-00441,588.08,36,wallet,428,8,0,3,True,True,2,False,False,0,True,12.2,True,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment. The customer mentions asking for their money back. They mention contacting the merchant.
CB-00442,579.48,30,card,1003,16,0,0,True,True,3,True,False,34,True,14.4,False,PRODUCT_NOT_AS_DESCRIBED,Customer disputes the purchase because the product was not as expected. The customer says they previously contacted support. The dispute was filed after the expected delivery period.
CB-00443,742.57,31,upi,499,18,0,1,False,True,0,False,False,0,False,12.3,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction.
CB-00444,2233.7,7,card,894,18,1,0,True,False,1,True,True,18,False,17.3,False,ITEM_NOT_RECEIVED,Customer says the order never arrived. The order appears in their account history. The merchant claims there is delivery confirmation.
CB-00445,5470.49,44,netbanking,802,17,0,3,True,True,2,True,True,19,False,76.4,False,PRODUCT_NOT_AS_DESCRIBED,The buyer says the delivered product was materially different. They refer to the original order. The merchant claims there is delivery confirmation.
CB-00446,2121.55,18,netbanking,792,12,1,1,True,True,1,True,True,29,False,30.9,False,ITEM_NOT_RECEIVED,Customer says the order never arrived. The merchant claims there is delivery confirmation.
CB-00447,2262.23,8,netbanking,706,13,4,2,True,True,7,True,True,23,True,35.9,False,PRODUCT_NOT_AS_DESCRIBED,The buyer says the delivered product was materially different. They report that they tried to resolve this with the seller.
CB-00448,1975.48,8,card,917,15,0,1,True,True,2,True,False,20,True,7.3,True,PRODUCT_NOT_AS_DESCRIBED,Customer disputes the purchase because the product was not as expected. The customer mentions asking for their money back. They report that they tried to resolve this with the seller.
CB-00449,958.74,33,upi,756,15,0,0,True,True,3,True,True,15,False,5.3,False,ITEM_NOT_RECEIVED,Customer says the order never arrived. The merchant claims there is delivery confirmation.
CB-00450,4041.55,46,upi,914,17,0,0,True,True,1,True,True,22,False,17.0,False,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment. The order appears in their account history.
CB-00451,2173.6,19,wallet,721,10,0,1,True,False,1,False,False,0,False,42.4,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery.
CB-00452,1828.33,19,netbanking,635,9,0,1,True,True,2,True,True,15,True,27.7,False,PRODUCT_NOT_AS_DESCRIBED,Buyer claims the item did not match the description. They refer to the original order. The customer says they previously contacted support.
CB-00453,2223.2,84,netbanking,955,10,0,1,True,True,3,True,False,20,True,7.1,False,ITEM_NOT_RECEIVED,Customer reports that the shipment was not received. The customer says they previously contacted support.
CB-00454,1776.89,29,card,592,19,0,0,True,True,3,True,True,27,False,14.6,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. They refer to the original order. The merchant claims there is delivery confirmation.
CB-00455,2729.27,8,netbanking,498,11,0,1,True,True,0,True,True,23,False,19.0,False,ITEM_NOT_RECEIVED,Customer says the order never arrived.
CB-00456,2537.13,17,upi,930,10,0,1,True,True,4,True,True,39,False,21.4,False,ITEM_NOT_RECEIVED,Customer says the order never arrived. The order appears in their account history. The seller says delivery was confirmed.
CB-00457,2529.21,12,upi,1042,10,0,1,False,True,0,True,True,25,False,30.0,False,UNAUTHORIZED_TRANSACTION,Buyer disputes the transaction as unauthorized.
CB-00458,6500.43,65,wallet,1006,7,1,3,True,True,2,True,True,24,True,38.2,False,PRODUCT_NOT_AS_DESCRIBED,Buyer claims the item did not match the description. The customer says they previously contacted support. The dispute was filed after the expected delivery period. The merchant claims there is delivery confirmation.
CB-00459,2834.03,34,card,838,7,1,1,False,False,5,True,True,21,True,3.8,False,ITEM_NOT_RECEIVED,Customer disputes the transaction claiming the package was not received. They mention contacting the merchant.
CB-00460,13572.17,17,card,440,15,1,0,True,True,1,True,True,26,True,13.0,True,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. The customer says they previously contacted support. The dispute was filed after the expected delivery period. The seller says delivery was confirmed. The customer mentions asking for their money back.
CB-00461,1346.65,38,upi,383,13,0,0,True,True,4,False,False,0,False,8.7,False,PRODUCT_NOT_AS_DESCRIBED,The buyer says the delivered product was materially different.
CB-00462,1996.97,3,wallet,981,16,0,1,True,True,0,True,False,15,True,13.0,True,UNAUTHORIZED_TRANSACTION,Buyer disputes the transaction as unauthorized. They say they requested a refund. They refer to the original order. They report that they tried to resolve this with the seller.
CB-00463,1504.09,15,netbanking,608,12,0,3,True,True,0,True,True,36,False,15.3,False,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing. The seller says delivery was confirmed.
CB-00464,4274.23,28,netbanking,1065,12,0,1,True,True,2,True,False,15,True,16.0,False,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing. They mention contacting the merchant.
CB-00465,8421.61,27,wallet,1009,10,0,0,True,True,0,False,False,0,False,26.3,False,ITEM_NOT_RECEIVED,Customer reports that the shipment was not received.
CB-00466,5257.54,49,upi,903,10,2,3,True,False,4,False,False,0,True,6.5,True,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery. They say they requested a refund. They mention contacting the merchant.
CB-00467,2020.97,86,wallet,839,13,1,1,True,True,4,True,True,20,True,25.3,False,PRODUCT_NOT_AS_DESCRIBED,Customer disputes the purchase because the product was not as expected. The merchant claims there is delivery confirmation. The customer says they previously contacted support.
CB-00468,1747.54,22,wallet,634,14,0,2,True,True,3,True,False,24,True,8.5,True,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing. The order appears in their account history. They say they requested a refund. They report that they tried to resolve this with the seller.
CB-00469,6805.45,41,netbanking,966,6,0,2,True,False,5,False,False,0,False,7.1,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction.
CB-00470,1076.88,21,netbanking,1181,12,0,1,True,True,2,False,False,0,True,4.9,False,PRODUCT_NOT_AS_DESCRIBED,Customer disputes the purchase because the product was not as expected. The customer says they previously contacted support.
CB-00471,1279.84,17,upi,688,13,0,1,True,True,0,True,True,17,True,3.6,False,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment. The merchant claims there is delivery confirmation. The dispute was filed after the expected delivery period. They mention contacting the merchant.
CB-00472,956.47,18,netbanking,964,16,1,3,True,False,3,True,True,15,True,6.0,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. They mention contacting the merchant.
CB-00473,2126.69,48,wallet,861,9,1,0,True,True,4,True,True,24,False,3.5,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery. The seller says delivery was confirmed. The order appears in their account history.
CB-00474,1630.99,33,netbanking,903,13,0,0,True,True,3,False,False,0,False,24.8,False,ITEM_NOT_RECEIVED,Customer disputes the transaction claiming the package was not received.
CB-00475,668.12,37,upi,620,17,0,2,True,True,1,False,False,0,False,3.4,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery.
CB-00476,6706.5,31,card,602,15,0,2,True,True,3,True,False,23,True,37.4,False,UNAUTHORIZED_TRANSACTION,Customer claims the card payment was not made by them. The customer says they previously contacted support.
CB-00477,1048.05,53,card,1170,19,0,2,True,True,3,True,True,20,False,23.7,False,ITEM_NOT_RECEIVED,Customer reports that the shipment was not received.
CB-00478,1435.1,54,upi,1006,13,1,2,False,True,6,True,True,34,False,8.4,False,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing. The merchant claims there is delivery confirmation. The order appears in their account history.
CB-00479,1840.08,28,upi,1048,9,4,5,False,True,4,True,True,27,False,17.1,False,ITEM_NOT_RECEIVED,Customer reports that the shipment was not received. The dispute was filed after the expected delivery period.
CB-00480,3637.89,10,netbanking,937,14,0,0,True,True,0,True,False,17,False,23.7,False,ITEM_NOT_RECEIVED,Customer says the order never arrived. The order appears in their account history.
CB-00481,778.94,22,wallet,1232,19,1,1,True,True,4,True,True,24,True,24.4,False,ITEM_NOT_RECEIVED,Customer disputes the transaction claiming the package was not received. They mention contacting the merchant.
CB-00482,862.45,29,card,1009,8,0,1,False,True,5,False,False,0,False,23.2,False,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment.
CB-00483,5464.18,16,card,846,10,1,3,True,True,2,True,True,32,False,13.9,False,UNAUTHORIZED_TRANSACTION,Buyer disputes the transaction as unauthorized. The seller says delivery was confirmed.
CB-00484,2893.1,43,card,1065,12,0,1,True,True,3,True,False,28,True,8.3,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. They refer to the original order. They report that they tried to resolve this with the seller.
CB-00485,2425.58,65,netbanking,1153,17,0,1,False,True,6,True,True,22,False,15.4,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery. The order appears in their account history. The merchant claims there is delivery confirmation.
CB-00486,1473.14,11,wallet,655,8,1,1,False,False,4,True,True,15,False,21.4,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. The seller says delivery was confirmed. They refer to the original order.
CB-00487,3138.5,53,upi,762,13,0,2,True,True,0,True,True,20,False,22.7,False,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing.
CB-00488,2909.65,17,wallet,598,13,0,0,True,True,1,True,True,22,True,36.7,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. The customer says they previously contacted support.
CB-00489,3376.69,15,netbanking,742,14,1,3,True,True,2,True,True,21,True,51.5,False,UNAUTHORIZED_TRANSACTION,Buyer disputes the transaction as unauthorized. The seller says delivery was confirmed. The order appears in their account history. They mention contacting the merchant.
CB-00490,1379.76,16,netbanking,884,10,0,1,True,True,3,True,False,27,False,18.0,False,PRODUCT_NOT_AS_DESCRIBED,Buyer claims the item did not match the description.
CB-00491,3175.55,10,upi,1073,12,0,0,True,True,2,True,True,17,True,17.7,True,ITEM_NOT_RECEIVED,Customer disputes the transaction claiming the package was not received. The customer says they previously contacted support. They say they requested a refund.
CB-00492,484.96,22,upi,1262,13,0,0,True,True,2,True,True,16,False,16.0,False,UNAUTHORIZED_TRANSACTION,Buyer disputes the transaction as unauthorized. They refer to the original order.
CB-00493,4328.42,20,netbanking,1066,9,1,0,True,True,1,True,True,23,True,28.5,False,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing. They report that they tried to resolve this with the seller.
CB-00494,2634.33,89,upi,924,11,0,0,True,False,3,True,True,21,True,10.3,True,PRODUCT_NOT_AS_DESCRIBED,Buyer claims the item did not match the description. The order appears in their account history. The merchant claims there is delivery confirmation. The customer says they previously contacted support. The customer mentions asking for their money back.
CB-00495,3290.06,43,netbanking,1506,15,0,1,True,True,2,True,True,17,False,9.6,False,ITEM_NOT_RECEIVED,Customer disputes the transaction claiming the package was not received. The merchant claims there is delivery confirmation.
CB-00496,2782.96,14,card,1095,11,0,1,True,True,3,True,True,28,True,4.0,True,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment. They mention contacting the merchant. They say they requested a refund.
CB-00497,2952.02,29,netbanking,796,13,0,1,True,False,0,False,False,0,False,31.7,False,ITEM_NOT_RECEIVED,Customer reports that the shipment was not received.
CB-00498,8046.54,64,card,738,12,1,3,False,True,6,True,True,18,True,2.4,True,PRODUCT_NOT_AS_DESCRIBED,Customer disputes the purchase because the product was not as expected. The customer says they previously contacted support. The order appears in their account history. The customer mentions asking for their money back.
CB-00499,4345.27,32,netbanking,1016,19,0,2,True,True,1,True,True,19,False,8.0,False,PRODUCT_NOT_AS_DESCRIBED,Buyer claims the item did not match the description.
CB-00500,10102.8,11,netbanking,1040,18,0,1,True,True,1,True,True,23,True,2.8,True,PRODUCT_NOT_AS_DESCRIBED,Buyer claims the item did not match the description. They say they requested a refund. The dispute was filed after the expected delivery period. They report that they tried to resolve this with the seller.
CB-00501,4794.06,84,card,760,8,0,3,True,True,2,True,False,28,True,22.0,False,PRODUCT_NOT_AS_DESCRIBED,The buyer says the delivered product was materially different. They report that they tried to resolve this with the seller. The dispute was filed after the expected delivery period.
CB-00502,2139.88,26,upi,1026,12,0,0,False,False,3,True,True,22,False,10.2,False,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing. The merchant claims there is delivery confirmation.
CB-00503,3702.58,31,netbanking,774,11,0,0,True,True,4,True,False,20,False,34.5,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery. The order appears in their account history.
CB-00504,1228.98,20,netbanking,990,9,0,2,True,True,3,True,True,18,False,22.3,False,PRODUCT_NOT_AS_DESCRIBED,The buyer says the delivered product was materially different. The order appears in their account history. The merchant claims there is delivery confirmation.
CB-00505,7405.12,11,card,790,13,1,1,True,True,4,True,False,24,False,29.6,False,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment. They refer to the original order.
CB-00506,2692.27,44,wallet,1061,14,0,1,True,True,5,True,True,29,False,39.4,False,PRODUCT_NOT_AS_DESCRIBED,Buyer claims the item did not match the description. The seller says delivery was confirmed.
CB-00507,1638.27,78,wallet,1287,15,0,1,True,True,3,True,False,11,True,15.1,True,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment. The order appears in their account history. They say they requested a refund. The customer says they previously contacted support.
CB-00508,6643.14,52,netbanking,1684,10,0,1,True,True,3,True,True,22,False,14.9,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery. The merchant claims there is delivery confirmation.
CB-00509,938.83,60,upi,1101,14,0,0,True,True,0,True,False,19,False,7.8,False,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment.
CB-00510,3305.74,26,netbanking,908,11,0,1,True,True,1,True,False,19,False,12.7,False,ITEM_NOT_RECEIVED,Customer reports that the shipment was not received.
CB-00511,1595.43,14,upi,1125,10,0,1,True,True,2,True,True,24,False,7.9,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. The order appears in their account history. The merchant claims there is delivery confirmation.
CB-00512,1009.97,26,netbanking,824,7,0,0,True,True,6,True,True,23,True,5.8,True,PRODUCT_NOT_AS_DESCRIBED,Customer disputes the purchase because the product was not as expected. They refer to the original order. The customer says they previously contacted support. They say they requested a refund.
CB-00513,5130.16,14,netbanking,1244,16,0,2,False,True,2,False,False,0,False,10.2,False,ITEM_NOT_RECEIVED,Customer says the order never arrived.
CB-00514,3151.02,12,card,784,8,0,2,False,True,2,True,True,16,False,42.9,False,UNAUTHORIZED_TRANSACTION,Customer claims the card payment was not made by them.
CB-00515,1640.84,19,upi,928,9,0,1,True,True,3,True,True,17,False,2.5,False,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment. The order appears in their account history.
CB-00516,8124.25,13,wallet,495,9,1,0,True,True,1,True,True,21,False,9.3,False,ITEM_NOT_RECEIVED,Customer says the order never arrived. The seller says delivery was confirmed. They refer to the original order.
CB-00517,3967.15,72,wallet,780,9,0,3,True,True,2,True,True,22,True,13.8,False,PRODUCT_NOT_AS_DESCRIBED,Buyer claims the item did not match the description. The seller says delivery was confirmed. The customer says they previously contacted support.
CB-00518,2094.65,32,wallet,785,17,1,1,False,True,6,False,False,0,False,27.3,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction.
CB-00519,939.75,27,upi,698,8,0,4,True,False,4,False,False,0,True,6.6,False,UNAUTHORIZED_TRANSACTION,Customer claims the card payment was not made by them. They report that they tried to resolve this with the seller.
CB-00520,2849.98,31,upi,1134,10,0,0,True,False,8,True,True,15,False,30.2,False,ITEM_NOT_RECEIVED,Customer says the order never arrived. They refer to the original order.
CB-00521,1727.67,9,upi,1407,19,0,1,True,False,2,True,True,20,False,23.1,False,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment.
CB-00522,973.51,25,wallet,1527,13,0,2,True,True,3,True,True,14,False,20.3,False,UNAUTHORIZED_TRANSACTION,Buyer disputes the transaction as unauthorized. The merchant claims there is delivery confirmation. The order appears in their account history.
CB-00523,1270.46,17,wallet,1126,12,0,2,False,True,2,True,True,37,True,18.2,False,ITEM_NOT_RECEIVED,Customer disputes the transaction claiming the package was not received. They mention contacting the merchant.
CB-00524,3035.0,50,card,1037,15,0,2,True,True,3,True,False,19,False,12.2,False,ITEM_NOT_RECEIVED,Customer reports that the shipment was not received. The dispute was filed after the expected delivery period.
CB-00525,2823.35,27,upi,765,9,0,0,True,True,2,True,True,9,False,10.2,False,UNAUTHORIZED_TRANSACTION,Buyer disputes the transaction as unauthorized. The merchant claims there is delivery confirmation.
CB-00526,3718.0,13,wallet,758,13,0,0,True,False,0,True,True,33,False,3.5,False,ITEM_NOT_RECEIVED,Customer reports that the shipment was not received.
CB-00527,4427.07,29,wallet,878,4,0,3,True,True,2,True,True,20,True,98.0,False,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing. They report that they tried to resolve this with the seller.
CB-00528,2341.37,34,card,724,13,0,1,True,True,2,True,False,26,False,3.3,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. The dispute was filed after the expected delivery period.
CB-00529,1281.69,7,card,1011,18,0,0,True,True,3,False,False,0,True,22.9,False,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing. They report that they tried to resolve this with the seller.
CB-00530,19016.36,6,netbanking,1061,14,0,1,True,False,1,True,True,24,False,9.1,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery. The seller says delivery was confirmed.
CB-00531,4666.92,37,wallet,722,11,0,1,True,True,5,True,True,27,True,81.4,True,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing. They mention contacting the merchant. The customer mentions asking for their money back. The dispute was filed after the expected delivery period.
CB-00532,5264.99,37,wallet,857,12,2,1,True,True,2,True,False,16,False,7.5,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery.
CB-00533,2329.38,27,wallet,1122,20,0,0,True,False,2,True,True,21,False,17.3,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery. The seller says delivery was confirmed.
CB-00534,3966.54,10,netbanking,797,13,2,1,True,True,3,True,True,28,False,2.6,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction.
CB-00535,5657.65,40,upi,1045,21,1,2,True,True,2,True,False,22,False,35.4,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery.
CB-00536,548.37,30,netbanking,1259,10,0,0,True,True,3,True,True,29,False,2.5,False,UNAUTHORIZED_TRANSACTION,Customer claims the card payment was not made by them.
CB-00537,1309.32,35,upi,946,9,1,0,True,True,2,True,True,26,False,48.6,False,ITEM_NOT_RECEIVED,Customer reports that the shipment was not received. They refer to the original order.
CB-00538,3757.52,32,netbanking,855,5,1,1,True,True,4,True,False,30,False,8.7,False,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing.
CB-00539,3399.49,24,card,1218,13,0,3,True,True,2,True,False,26,False,10.5,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery.
CB-00540,7719.48,34,upi,855,10,0,2,True,True,4,True,True,22,True,10.5,False,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment. The order appears in their account history. They mention contacting the merchant.
CB-00541,1163.71,4,wallet,797,16,0,2,True,True,2,False,False,0,True,15.2,True,ITEM_NOT_RECEIVED,Customer says the order never arrived. The customer says they previously contacted support. They say they requested a refund.
CB-00542,656.69,32,wallet,983,13,0,2,True,True,2,True,True,16,False,45.0,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. The merchant claims there is delivery confirmation.
CB-00543,2011.92,24,netbanking,1224,11,0,2,True,True,2,True,True,33,True,11.0,False,ITEM_NOT_RECEIVED,Customer reports that the shipment was not received. They report that they tried to resolve this with the seller. They refer to the original order.
CB-00544,2203.16,30,upi,869,12,0,4,True,True,1,True,True,20,False,4.2,False,UNAUTHORIZED_TRANSACTION,Customer claims the card payment was not made by them.
CB-00545,3299.39,38,card,804,16,0,0,True,True,3,True,True,19,True,9.8,True,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. They say they requested a refund. They mention contacting the merchant.
CB-00546,2885.89,12,upi,990,17,1,0,True,True,3,False,False,0,False,15.8,False,ITEM_NOT_RECEIVED,Customer disputes the transaction claiming the package was not received.
CB-00547,987.97,44,wallet,910,13,0,1,True,True,1,True,True,26,True,18.4,False,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment. The order appears in their account history. They report that they tried to resolve this with the seller.
CB-00548,3573.73,85,netbanking,765,10,0,1,True,True,5,False,False,0,True,27.9,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery. They report that they tried to resolve this with the seller.
CB-00549,1189.65,38,netbanking,830,9,2,2,False,True,1,True,True,8,True,5.8,False,PRODUCT_NOT_AS_DESCRIBED,The buyer says the delivered product was materially different. The customer says they previously contacted support. The merchant claims there is delivery confirmation.
CB-00550,1076.23,20,wallet,889,10,0,0,True,True,6,True,True,30,False,8.0,False,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment. The dispute was filed after the expected delivery period.
CB-00551,3819.27,26,netbanking,820,11,3,0,False,True,4,True,False,31,False,22.9,False,UNAUTHORIZED_TRANSACTION,Customer claims the card payment was not made by them.
CB-00552,1734.86,6,card,997,19,0,1,True,True,3,True,True,29,False,19.4,False,UNAUTHORIZED_TRANSACTION,Customer claims the card payment was not made by them.
CB-00553,1938.34,38,netbanking,889,19,0,1,False,True,3,True,True,27,False,2.0,False,UNAUTHORIZED_TRANSACTION,Customer claims the card payment was not made by them. The dispute was filed after the expected delivery period.
CB-00554,1458.13,38,wallet,1357,15,0,0,True,True,3,True,True,24,False,11.3,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery.
CB-00555,1120.67,38,wallet,1025,13,0,1,True,True,6,False,False,0,False,35.3,False,PRODUCT_NOT_AS_DESCRIBED,Customer disputes the purchase because the product was not as expected.
CB-00556,2180.56,66,wallet,751,11,1,1,True,True,4,True,True,20,False,21.6,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. The order appears in their account history.
CB-00557,1088.96,32,upi,885,8,0,1,True,False,3,True,True,26,False,9.4,False,PRODUCT_NOT_AS_DESCRIBED,Customer disputes the purchase because the product was not as expected. The seller says delivery was confirmed.
CB-00558,3962.44,20,netbanking,761,7,1,1,True,True,4,False,False,0,False,7.0,False,PRODUCT_NOT_AS_DESCRIBED,Customer disputes the purchase because the product was not as expected.
CB-00559,1432.31,4,upi,852,26,0,2,True,True,1,False,False,0,True,4.4,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery. They mention contacting the merchant.
CB-00560,1146.77,22,upi,741,13,0,1,True,True,2,True,True,32,True,14.9,False,UNAUTHORIZED_TRANSACTION,Customer claims the card payment was not made by them. They report that they tried to resolve this with the seller.
CB-00561,846.05,14,netbanking,796,18,0,2,True,False,4,True,True,13,True,11.0,False,ITEM_NOT_RECEIVED,Customer says the order never arrived. They mention contacting the merchant. The dispute was filed after the expected delivery period.
CB-00562,1887.78,27,netbanking,1084,19,0,2,True,True,4,True,True,16,False,5.7,False,UNAUTHORIZED_TRANSACTION,Customer claims the card payment was not made by them. The merchant claims there is delivery confirmation.
CB-00563,6108.46,22,card,846,13,2,1,False,True,4,True,False,6,True,25.0,False,UNAUTHORIZED_TRANSACTION,Customer says they did not authorize this payment. The customer says they previously contacted support.
CB-00564,2263.17,17,card,973,17,0,1,True,True,1,True,False,18,False,6.6,False,PRODUCT_NOT_AS_DESCRIBED,The buyer says the delivered product was materially different.
CB-00565,4767.02,44,card,1048,17,0,1,True,True,0,True,False,16,False,9.7,False,UNAUTHORIZED_TRANSACTION,Buyer disputes the transaction as unauthorized. The order appears in their account history.
CB-00566,956.66,10,wallet,1166,22,0,0,True,True,5,True,True,33,False,50.2,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. The dispute was filed after the expected delivery period. The merchant claims there is delivery confirmation.
CB-00567,6189.11,2,upi,1062,12,1,0,True,True,3,True,True,15,False,4.3,False,UNAUTHORIZED_TRANSACTION,Customer claims the card payment was not made by them. The seller says delivery was confirmed.
CB-00568,1306.15,30,upi,721,10,1,6,True,True,2,True,True,21,False,12.3,False,ITEM_NOT_RECEIVED,Customer disputes the transaction claiming the package was not received. The order appears in their account history. The seller says delivery was confirmed.
CB-00569,1308.16,6,wallet,816,16,0,2,True,True,3,True,True,15,False,16.3,False,UNAUTHORIZED_TRANSACTION,The buyer says they do not recognize this transaction. The order appears in their account history.
CB-00570,1674.28,27,netbanking,666,15,0,1,True,True,9,True,True,21,False,8.2,False,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing.
CB-00571,1435.6,18,upi,989,9,1,2,False,True,1,True,True,32,False,10.1,False,PRODUCT_NOT_AS_DESCRIBED,Customer says the product received was different from the listing.
CB-00572,2952.19,44,upi,931,10,0,1,True,False,0,False,False,0,True,20.5,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery. The customer says they previously contacted support.
CB-00573,1766.81,29,card,565,13,0,3,True,True,2,True,True,6,False,5.7,False,ITEM_NOT_RECEIVED,Customer reports that the shipment was not received. The merchant claims there is delivery confirmation.
CB-00574,564.24,42,netbanking,664,8,3,0,True,True,3,True,True,22,False,22.9,False,ITEM_NOT_RECEIVED,The buyer says they are still waiting for the delivery. The dispute was filed after the expected delivery period.
CB-00575,2738.91,50,wallet,1154,12,0,1,True,True,5,True,True,32,False,8.4,False,UNAUTHORIZED_TRANSACTION,Buyer disputes the transaction as unauthorized. The merchant claims there is delivery confirmation. They refer to the original order.
